,timestamp,time,KRW,volumeto
269,2018-01-22 13:00:00,1516593600,0.0,0.0
270,2018-01-22 14:00:00,1516597200,0.0,0.0
271,2018-01-22 15:00:00,1516600800,0.0,0.0
272,2018-01-22 16:00:00,1516604400,0.0,0.0
273,2018-01-22 17:00:00,1516608000,0.0,0.0
274,2018-01-22 18:00:00,1516611600,0.0,0.0
275,2018-01-22 19:00:00,1516615200,0.0,0.0
276,2018-01-22 20:00:00,1516618800,0.0,0.0
277,2018-01-22 21:00:00,1516622400,0.0,0.0
278,2018-01-22 22:00:00,1516626000,0.0,0.0
279,2018-01-22 23:00:00,1516629600,0.0,0.0
280,2018-01-23 00:00:00,1516633200,0.0,0.0
281,2018-01-23 01:00:00,1516636800,0.0,0.0
282,2018-01-23 02:00:00,1516640400,0.0,0.0
283,2018-01-23 03:00:00,1516644000,0.0,0.0
284,2018-01-23 04:00:00,1516647600,0.0,0.0
285,2018-01-23 05:00:00,1516651200,0.0,0.0
286,2018-01-23 06:00:00,1516654800,0.0,0.0
287,2018-01-23 07:00:00,1516658400,0.0,0.0
288,2018-01-23 08:00:00,1516662000,0.0,0.0
289,2018-01-23 09:00:00,1516665600,0.0,0.0
290,2018-01-23 10:00:00,1516669200,0.0,0.0
291,2018-01-23 11:00:00,1516672800,0.0,0.0
292,2018-01-23 12:00:00,1516676400,0.0,0.0
293,2018-01-23 13:00:00,1516680000,0.0,0.0
294,2018-01-23 14:00:00,1516683600,0.0,0.0
295,2018-01-23 15:00:00,1516687200,0.0,0.0
296,2018-01-23 16:00:00,1516690800,0.0,0.0
297,2018-01-23 17:00:00,1516694400,0.0,0.0
298,2018-01-23 18:00:00,1516698000,0.0,0.0
299,2018-01-23 19:00:00,1516701600,0.0,0.0
300,2018-01-23 20:00:00,1516705200,0.0,0.0
301,2018-01-23 21:00:00,1516708800,0.0,0.0
302,2018-01-23 22:00:00,1516712400,0.0,0.0
303,2018-01-23 23:00:00,1516716000,0.0,0.0
304,2018-01-24 00:00:00,1516719600,0.0,0.0
305,2018-01-24 01:00:00,1516723200,0.0,0.0
306,2018-01-24 02:00:00,1516726800,0.0,0.0
307,2018-01-24 03:00:00,1516730400,0.0,0.0
308,2018-01-24 04:00:00,1516734000,0.0,0.0
309,2018-01-24 05:00:00,1516737600,0.0,0.0
310,2018-01-24 06:00:00,1516741200,0.0,0.0
311,2018-01-24 07:00:00,1516744800,0.0,0.0
312,2018-01-24 08:00:00,1516748400,0.0,0.0
313,2018-01-24 09:00:00,1516752000,0.0,0.0
314,2018-01-24 10:00:00,1516755600,0.0,0.0
315,2018-01-24 11:00:00,1516759200,0.0,0.0
316,2018-01-24 12:00:00,1516762800,0.0,0.0
317,2018-01-24 13:00:00,1516766400,0.0,0.0
318,2018-01-24 14:00:00,1516770000,0.0,0.0
319,2018-01-24 15:00:00,1516773600,0.0,0.0
320,2018-01-24 16:00:00,1516777200,0.0,0.0
321,2018-01-24 17:00:00,1516780800,0.0,0.0
322,2018-01-24 18:00:00,1516784400,0.0,0.0
323,2018-01-24 19:00:00,1516788000,0.0,0.0
324,2018-01-24 20:00:00,1516791600,0.0,0.0
325,2018-01-24 21:00:00,1516795200,0.0,0.0
326,2018-01-24 22:00:00,1516798800,0.0,0.0
327,2018-01-24 23:00:00,1516802400,0.0,0.0
328,2018-01-25 00:00:00,1516806000,0.0,0.0
329,2018-01-25 01:00:00,1516809600,0.0,0.0
330,2018-01-25 02:00:00,1516813200,0.0,0.0
331,2018-01-25 03:00:00,1516816800,0.0,0.0
332,2018-01-25 04:00:00,1516820400,0.0,0.0
333,2018-01-25 05:00:00,1516824000,0.0,0.0
334,2018-01-25 06:00:00,1516827600,0.0,0.0
335,2018-01-25 07:00:00,1516831200,0.0,0.0
336,2018-01-25 08:00:00,1516834800,0.0,0.0
337,2018-01-25 09:00:00,1516838400,0.0,0.0
338,2018-01-25 10:00:00,1516842000,0.0,0.0
339,2018-01-25 11:00:00,1516845600,0.0,0.0
340,2018-01-25 12:00:00,1516849200,0.0,0.0
341,2018-01-25 13:00:00,1516852800,0.0,0.0
342,2018-01-25 14:00:00,1516856400,0.0,0.0
343,2018-01-25 15:00:00,1516860000,0.0,0.0
344,2018-01-25 16:00:00,1516863600,0.0,0.0
345,2018-01-25 17:00:00,1516867200,0.0,0.0
346,2018-01-25 18:00:00,1516870800,0.0,0.0
347,2018-01-25 19:00:00,1516874400,0.0,0.0
